"rent" "rentpm2" "Area" "NumRooms" "Year" "Borough" "GoodArea" "GreatArea" "HotWater" "CentralHeating" "TiledBathrm" "QualityBathrm" "QualityKitch" "Old"
314.38 6.29 50 3 1948 4 0 0 0 0 0 0 0 "yes"
222.42 3.65 61 2 1957 3 1 0 0 1 1 0 0 "no"
330.12 5.24 63 3 1918 4 1 0 0 1 0 0 0 "yes"
492.41 7.03 70 2 1992 15 1 0 0 0 0 0 1 "no"
629.49 7.68 82 3 1918 16 1 0 0 0 0 1 0 "yes"
613.56 8.64 71 3 1989 13 0 0 0 0 0 0 0 "no"
537.9 9.12 59 2 1998.5 13 1 0 0 0 0 0 0 "no"
530.62 8.84 60 2 1990 13 1 0 0 0 0 0 1 "no"
812.96 10.42 78 3 1987 13 0 0 0 0 0 1 1 "no"
352.8 5.78 61 2 1918 9 0 0 0 0 0 0 0 "yes"
373.19 9.33 40 1 1975 5 0 0 0 0 0 0 0 "no"
741.38 10.9 68 2 1992 6 0 0 0 0 0 0 0 "no"
777.18 10.36 75 3 1918 6 0 0 0 0 0 0 0 "yes"
745.82 13.08 57 2 1994 20 1 0 0 0 0 0 0 "no"
418.63 5.37 78 3 1960 7 0 0 0 0 0 0 0 "no"
317 9.91 32 1 1970 7 0 0 0 0 0 0 0 "no"
209.3 6.54 32 1 1969 13 0 0 0 0 0 0 0 "no"
505.7 7.22 70 2 1980 6 0 0 0 0 0 0 0 "no"
1214.8 8.38 145 4 1996 25 0 0 0 0 0 0 1 "no"
1278.25 10.56 121 3 1960 12 1 0 0 0 0 0 1 "no"
388.59 12.54 31 1 1960 2 1 0 0 0 0 0 0 "no"
664.69 8.31 80 3 1918 2 1 0 0 0 0 1 0 "yes"
386.91 12.9 30 1 1960 2 0 0 0 0 0 0 0 "no"
272.62 9.4 29 1 1966 5 0 0 0 0 0 0 0 "no"
674.92 12.05 56 2 1957 5 0 0 0 0 0 0 0 "no"
441.29 8.83 50 2 1957 3 1 0 0 0 0 0 0 "no"
322.51 8.06 40 1 1957 19 0 0 0 0 0 0 0 "no"
603.56 13.12 46 2 1918 2 1 0 0 0 0 0 0 "yes"
396.73 11.02 36 1 1988 24 0 0 0 0 0 0 0 "no"
292.64 11.71 25 1 1960 3 1 0 0 0 0 0 0 "no"
500.18 5.21 96 4 1973 19 0 0 0 0 0 0 0 "no"
1159.36 7.63 152 5 2000 19 1 0 0 0 0 0 0 "no"
373.56 8.69 43 2 1957.5 6 0 0 0 0 0 0 0 "no"
586.29 7.15 82 3 1918 6 0 0 0 0 1 0 0 "yes"
633.65 7.37 86 4 1970 6 0 0 0 0 0 0 0 "no"
313.66 5.7 55 2 1948 21 1 0 0 0 0 0 0 "yes"
839.77 9.76 86 3 1918 3 1 0 1 0 0 0 0 "yes"
1069.68 11.89 90 2 1981 3 1 0 0 0 0 0 0 "no"
326.86 7.26 45 2 1924 12 0 0 0 0 0 0 0 "yes"
783.44 8.8 89 3 1981 12 1 0 0 0 0 0 0 "no"
466.36 9.72 48 2 1918 12 1 0 0 0 0 0 0 "yes"
342.57 10.71 32 1 1972 11 0 0 0 0 0 0 0 "no"
697.71 8.72 80 2 1966 11 0 0 0 0 0 0 0 "no"
668.24 11.72 57 2 1918 2 1 0 0 0 0 0 0 "yes"
480.63 8.58 56 1 1918 2 1 0 0 0 0 0 0 "yes"
511.93 6.83 75 4 1957 3 1 0 0 0 1 0 0 "no"
796.61 9.48 84 4 1960 3 1 0 0 0 0 0 0 "no"
623.79 12.23 51 2 1960 3 1 0 0 0 1 0 0 "no"
534.05 9.89 54 2 1987 2 0 0 0 0 0 0 0 "no"
396.87 6.96 57 2 1957 3 1 0 0 0 1 0 0 "no"
843.64 9.7 87 3 1918 3 0 0 0 0 0 0 0 "yes"
624.96 11.36 55 2 1918 5 1 0 0 0 0 0 0 "yes"
671.34 8.09 83 3 1960 9 1 0 0 0 1 0 0 "no"
846.58 9.51 89 4 1918 9 0 1 0 0 0 0 1 "yes"
420.26 6.78 62 2 1918 2 1 0 1 1 1 0 0 "yes"
1088.74 12.37 88 3 1960 9 1 0 0 0 0 0 0 "no"
447.1 9.12 49 2 1966 8 0 0 0 0 0 0 0 "no"
310.4 6.9 45 2 1939 8 0 0 0 0 1 1 0 "yes"
997.04 11.73 85 3 1995 8 0 0 0 0 0 1 0 "no"
613.12 6.59 93 4 1924 18 0 0 0 0 0 0 0 "yes"
486.26 4.96 98 4 1966 19 0 0 0 0 1 0 0 "no"
380.13 5.51 69 3 1960 11 0 0 0 0 1 0 0 "no"
383.48 7.99 48 2 1924 12 0 0 0 0 0 0 0 "yes"
398.81 6.43 62 3 1966 24 0 0 0 0 0 0 0 "no"
466.79 8.19 57 2 1988 4 0 0 0 0 0 0 1 "no"
1012.58 7.91 128 4 1972 4 0 0 0 0 0 0 0 "no"
521.75 7.79 67 3 1960 4 0 0 0 0 1 0 0 "no"
483.18 9.12 53 2 1957 2 1 0 0 0 0 0 0 "no"
855.03 10.3 83 3 1948 4 1 0 0 0 0 0 0 "yes"
541.98 10.23 53 2 2001 13 0 0 0 0 0 0 0 "no"
218.11 4.54 48 4 1957 25 1 0 0 0 0 0 0 "no"
406.93 6.26 65 2 1966 10 0 0 0 0 0 0 0 "no"
276.2 8.63 32 1 1973 10 0 0 0 0 0 0 0 "no"
813.56 12.91 63 2 1993 3 1 0 0 0 0 0 0 "no"
320.08 11.85 27 1 1972 3 1 0 0 0 0 0 0 "no"
489.83 7.54 65 3 1924 3 1 0 0 0 0 0 0 "yes"
626.5 7.37 85 2 1993 20 1 0 0 0 0 0 0 "no"
305.31 8.72 35 1 1974 7 0 0 0 0 0 0 0 "no"
555.55 7.31 76 3 1974 20 0 0 0 0 1 0 0 "no"
289.08 6.88 42 1 1957 17 1 0 0 0 0 0 0 "no"
392.94 5.95 66 3 1966 16 0 0 0 0 1 0 0 "no"
532.56 10.65 50 2 1918 17 0 0 0 1 1 0 0 "yes"
988 11.36 87 3 1992 17 1 0 0 0 0 0 0 "no"
397.98 4.28 93 4 1957.5 17 0 0 0 0 1 1 0 "no"
470.39 9.8 48 2 1983 16 0 0 0 0 0 0 0 "no"
505.99 10.12 50 2 1987 16 0 0 0 0 0 0 1 "no"
260.15 5 52 2 1948 16 0 0 0 0 0 0 0 "yes"
802.99 8.54 94 4 1992 19 1 0 0 0 0 0 0 "no"
271.16 7.75 35 1 1966 19 0 0 0 0 0 0 0 "no"
567.54 8.11 70 3 1973 16 0 0 0 0 0 0 0 "no"
323.42 9.24 35 1 1970 21 0 0 0 0 0 0 0 "no"
506.19 7.79 65 3 1966 7 0 0 0 0 1 0 0 "no"
